,File name,Path,Rule,false-positive,true-positive
34,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/alerts,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
35,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/bandwidthSchedules/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
36,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/downloadUpdates,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
37,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/jobs/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
38,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/securitySettings/default/update,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
39,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/storageAccountCredentials/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
40,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/storageAccounts/{storageAccountName}/containers/{containerName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
41,DataBoxEdgeManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/triggers/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
42,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeDocument,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
43,Amazon Textract ,/#X-Amz-Target=Textract.AnalyzeExpense,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
44,Amazon Textract ,/#X-Amz-Target=Textract.DetectDocumentText,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
45,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentAnalysis,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
46,Amazon Textract ,/#X-Amz-Target=Textract.GetDocumentTextDetection,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
47,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentAnalysis,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
48,Amazon Textract ,/#X-Amz-Target=Textract.StartDocumentTextDetection,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
49,NetworkManagementClient251,/subscriptions/{subscriptionId}/providers/Microsoft.Network/routeFilters,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
50,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
51,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
52,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
53,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
54,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName}/routeFilterRules,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
55,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName}/routeFilterRules/{ruleName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
56,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName}/routeFilterRules/{ruleName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
57,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName}/routeFilterRules/{ruleName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
58,Xero Files API,/Files,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
59,Xero Files API,/Files,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
60,Xero Files API,/Files/{FileId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
61,Xero Files API,/Files/{FileId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
62,Xero Files API,/Files/{FileId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
63,Xero Files API,/Files/{FileId}/Associations,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
64,Xero Files API,/Files/{FileId}/Associations,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
65,Xero Files API,/Associations/{ObjectId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
66,Xero Files API,/Files/{FileId}/Associations/{ObjectId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
67,Xero Files API,/Files/{FileId}/Content,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
68,Xero Files API,/Folders,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
69,Xero Files API,/Folders,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
70,Xero Files API,/Folders/{FolderId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
71,Xero Files API,/Folders/{FolderId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
72,Xero Files API,/Folders/{FolderId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
73,Xero Files API,/Inbox,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
74,Buy Marketing API,/merchandised_product,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
75,Buy Marketing API,/merchandised_product/get_also_bought_products,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
76,Buy Marketing API,/merchandised_product/get_also_viewed_products,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
77,NetworkManagementClient237,/subscriptions/{subscriptionId}/providers/Microsoft.Network/interfaceEndpoints,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
78,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
79,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints/{interfaceEndpointName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
80,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints/{interfaceEndpointName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
81,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints/{interfaceEndpointName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
82,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateInferenceScheduler,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
83,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateModel,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
84,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.ListInferenceExecutions,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
85,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.ListModels,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
86,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.ListTagsForResource,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
87,NetworkManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.Network/applicationGateways,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
88,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/applicationGateways/{applicationGatewayName}/start,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
89,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/connections/{virtualNetworkGatewayConnectionName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
90,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/connections/{virtualNetworkGatewayConnectionName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
91,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/expressRouteCircuits/{circuitName}/peerings/{peeringName}/routeTables/{devicePath},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
92,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/localNetworkGateways/{localNetworkGatewayName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
93,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkSecurityGroups/{networkSecurityGroupName}/securityRules/{securityRuleName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
94,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualNetworks/{virtualNetworkName}/CheckIPAddressAvailability,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
95,ApiManagementClient39,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/git,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
96,ApiManagementClient41,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/git/listSecrets,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
97,ApiManagementClient52,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/regeneratePrimaryKey,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
98,ApiManagementClient59,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{configurationName}/deploy,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
99,ApiManagementClient61,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{configurationName}/save,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
100,ApiManagementClient64,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{configurationName}/syncState,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
101,ApplicationInsightsManagementClient42,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/components/{resourceName}/{scopePath},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
102,ApplicationInsightsManagementClient42,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/components/{resourceName}/{scopePath}/item,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
103,ApplicationInsightsManagementClient42,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/components/{resourceName}/{scopePath}/item,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
104,ApplicationInsightsManagementClient42,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/components/{resourceName}/{scopePath}/item,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
105,News Search Client,/news,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
106,News Search Client,/news/search,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
107,News Search Client,/news/trendingtopics,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
108,Azure Migrate Hub,/providers/Microsoft.Migrate/operations,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
109,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
