java.exe,114.22312881572371,0.7140619507330733,0.0
java.exe,117.47538686326887,0.7343885635302304,176.4
java.exe,120.14223846225588,0.7509368177133279,248.0
java.exe,121.49670828440996,0.7593783404396766,176.4
java.exe,127.09059212618762,0.7943640281129013,248.0
java.exe,137.86513172840776,0.8617049006267771,378.0
java.exe,140.99877801186597,0.8813380172226194,421.6
java.exe,153.57927737695823,0.9647249570151925,478.8
java.exe,200.45388130692945,1.253051981127338,322.4
java.exe,155.54593694923847,0.9724012425538834,453.6
java.exe,148.48279770715808,0.9283283632772239,446.4
java.exe,155.07914226476728,0.9693881211274813,478.8
java.exe,161.13216841913953,1.007076052619622,421.6
java.exe,160.5467619705814,1.0036563989372769,403.2
java.exe,163.61918927902698,1.0251069538538062,347.2
java.exe,158.72549746395615,0.9920343591497259,151.2
java.exe,166.43526212960728,1.0403877839448457,99.2
java.exe,184.11989353637625,1.1513950034794378,302.4
java.exe,215.57114194910696,1.3498783990281487,347.2
java.exe,224.44406713999777,1.4028949879355574,126.0
java.exe,233.14481396366557,1.4572985692455958,148.8
java.exe,281.95929416434905,1.7622455885271817,201.6
java.exe,282.6671385629324,1.7666696160183275,248.0
java.exe,285.9691370276753,1.7873071064229706,478.8
java.exe,292.18286299145564,1.8261428936965978,248.0
java.exe,296.1047035782013,1.8351822579758041,100.8
java.exe,292.14842731801104,1.8259276707375691,99.2
java.exe,302.2495581950924,1.8890597387193275,252.0
java.exe,306.14461548027003,1.9135473287243736,99.2
java.exe,311.21813803444047,1.9452568446879388,100.8
java.exe,319.9877562049975,2.0004495768477493,99.2
java.exe,353.6084520447377,2.211128940074754,75.6
java.exe,373.1028694003171,2.331892933751982,272.8
java.exe,373.1028694003171,2.331892933751982,100.8
java.exe,373.1028694003171,2.331892933751982,99.2
java.exe,374.35020601619914,2.3396887876012444,100.8
java.exe,374.35020601619914,2.3396887876012444,99.2
java.exe,374.35020601619914,2.3396887876012444,100.8
java.exe,426.0611089721669,2.662881931076043,421.6
java.exe,448.8804819081189,2.80698565897683,100.8
java.exe,468.7383869278358,2.929830141258002,99.2
java.exe,480.17868288331806,3.0012363363313095,100.8
java.exe,493.8190357533162,3.0865363690930265,99.2
java.exe,524.6695729737356,3.2801892048946484,100.8
java.exe,546.5706612844984,3.4162579423250294,99.2
java.exe,558.0071310540426,3.4877119647225654,100.8
java.exe,571.639831552164,3.57294025649794,99.2
java.exe,601.0019824425893,3.757697209993041,126.0
java.exe,624.6745948427797,3.9043836134021728,99.2
java.exe,636.1263693560768,3.9759093767860514,100.8
java.exe,641.991912399473,4.01264076179362,99.2
java.exe,670.6117832178703,4.192567155541632,126.0
java.exe,693.2781087162907,4.333155575111617,99.2
java.exe,698.9982566940319,4.368882586310385,100.8
java.exe,705.0130209890212,4.406522690478297,99.2
java.exe,735.6913798422177,4.5991233251468895,126.0
java.exe,756.0275581042205,4.725363547448293,99.2
java.exe,761.4951778100348,4.759488343285402,100.8
java.exe,766.6911383142303,4.7922978877062254,99.2
java.exe,792.26536512575,4.953117265424909,126.0
java.exe,818.0844678373202,5.113243146942279,99.2
java.exe,823.8658347900738,5.149304949410648,100.8
java.exe,829.624244627198,5.185342838216902,99.2
java.exe,883.6346853320771,5.529580004352287,352.8
java.exe,967.1297148774066,6.044560717983791,768.8
java.exe,967.1297148774066,6.044560717983791,100.8
java.exe,969.0810697059337,6.056756685662085,99.2
java.exe,971.0324245344608,6.06895265334038,100.8
java.exe,937.3084216743868,5.8581776354649175,99.2
java.exe,938.7394152153067,5.867121345095667,100.8
java.exe,940.6907700438337,5.879317312773961,99.2
java.exe,943.6522379600689,5.8978264872504305,100.8
java.exe,943.8397210710451,5.898998256694032,99.2
java.exe,945.7910758995722,5.911194224372326,100.8
java.exe,949.6937855566263,5.935586159728914,99.2
java.exe,949.8009187628983,5.936255742268115,100.8
java.exe,949.8009187628983,5.936255742268115,99.2
java.exe,949.8009187628983,5.936255742268115,100.8
java.exe,949.8009187628983,5.936255742268115,99.2
java.exe,963.3035289391182,6.02916031958218,579.6
java.exe,983.7774498948994,6.148609061843121,570.4
java.exe,983.7774498948994,6.148609061843121,100.8
java.exe,984.9673937217073,6.15604621076067,396.8
java.exe,993.6910976610048,6.21056936038128,100.8
java.exe,865.869704020604,5.411685650128775,99.2
java.exe,719.6558345748509,4.4978489660928185,100.8
java.exe,719.6558345748509,4.4978489660928185,99.2
java.exe,720.7118618938185,4.5044491368363655,100.8
java.exe,720.742471381325,4.504640446133281,99.2
java.exe,722.6938262098517,4.516836413811574,100.8
java.exe,722.6938262098517,4.516836413811574,99.2
java.exe,722.6976523957902,4.5168603274736885,100.8
java.exe,723.198882753706,4.519993017210663,793.7
java.exe,740.3899361744358,4.627604496725024,100.8
java.exe,746.1751293131279,4.6637380401797355,99.2
java.exe,752.1554579346728,4.70111509406439,100.8
java.exe,783.6411420208478,4.899335439329844,99.2
java.exe,800.5261005665146,5.003288128540716,327.6
java.exe,800.5261005665146,5.003288128540716,99.2
java.exe,800.5261005665146,5.003288128540716,100.8
java.exe,800.5911457274657,5.00369466079666,99.2
java.exe,813.454782851991,5.084211961135517,100.8
java.exe,819.289716407881,5.120680295859828,99.2
java.exe,828.8245717660956,5.180153573538098,100.8
java.exe,865.3110808736138,5.409150801944659,99.2
java.exe,877.3176523479628,5.48335489548534,100.8
java.exe,882.4600462490225,5.515542684691191,99.2
java.exe,892.7524864230184,5.580205227048265,100.8
java.exe,931.3242668669036,5.821709300740606,99.2
java.exe,940.4497203297217,5.8779781476955595,100.8
java.exe,945.6533332057938,5.910428987184668,99.2
java.exe,956.8066652159046,5.980591671828032,100.8
java.exe,996.6334346475485,6.229532894437921,99.2
java.exe,1003.8457951412221,6.274131874281095,100.8
java.exe,1009.2024554548258,6.307658828565348,99.2
java.exe,1021.2817244620024,6.383680360426715,100.8
java.exe,1060.3394305200504,6.627336663709343,99.2
java.exe,1066.8822084745236,6.6681572849384585,100.8
java.exe,1072.0399071193362,6.7004168151306525,99.2
java.exe,1084.9953727063807,6.782034143926767,100.8
java.exe,1123.24575353145,7.020453355206363,99.2
java.exe,1129.6622673499596,7.06050873924782,100.8
java.exe,1136.3198308825815,7.093055233385385,99.2
java.exe,1149.581391344689,7.1853141418223645,100.8
java.exe,1211.7148247965545,7.573217654978466,992.1
java.exe,1211.9443959528517,7.574652474705323,252.0
java.exe,1211.9443959528517,7.574652474705323,99.2
java.exe,1215.8662365395974,7.599163978372483,100.8
java.exe,1212.0170934856794,7.575106834285496,99.2
java.exe,1212.0170934856794,7.575106834285496,100.8
java.exe,1212.5068452857802,7.578167783036125,99.2
