,File name,Path,Rule,false-positive,true-positive
36,api.datumbox.com,/1.0/CommercialDetection.json,Content-Type must be used,0,1
37,api.datumbox.com,/1.0/GenderDetection.json,Content-Type must be used,0,1
38,api.datumbox.com,/1.0/KeywordExtraction.json,Content-Type must be used,0,1
39,api.datumbox.com,/1.0/LanguageDetection.json,Content-Type must be used,0,1
40,api.datumbox.com,/1.0/ReadabilityAssessment.json,Content-Type must be used,0,1
41,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies,Content-Type must be used,0,1
42,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies/{policyName},Content-Type must be used,0,1
43,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies/{policyName},Content-Type must be used,0,1
44,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies/{policyName},Content-Type must be used,0,1
45,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies/{policyName},Content-Type must be used,0,1
46,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies/{policyName},Content-Type must be used,0,1
47,Buy Marketing API,/merchandised_product,Content-Type must be used,0,1
48,Buy Marketing API,/merchandised_product,Content-Type must be used,0,1
49,Buy Marketing API,/merchandised_product,Content-Type must be used,0,1
50,Buy Marketing API,/merchandised_product/get_also_bought_products,Content-Type must be used,0,1
51,Buy Marketing API,/merchandised_product/get_also_bought_products,Content-Type must be used,0,1
52,Buy Marketing API,/merchandised_product/get_also_bought_products,Content-Type must be used,0,1
53,Buy Marketing API,/merchandised_product/get_also_bought_products,Content-Type must be used,0,1
54,Buy Marketing API,/merchandised_product/get_also_viewed_products,Content-Type must be used,0,1
55,Buy Marketing API,/merchandised_product/get_also_viewed_products,Content-Type must be used,0,1
56,Buy Marketing API,/merchandised_product/get_also_viewed_products,Content-Type must be used,0,1
57,Buy Marketing API,/merchandised_product/get_also_viewed_products,Content-Type must be used,0,1
58,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints/{interfaceEndpointName},Content-Type must be used,0,1
59,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints/{interfaceEndpointName},Content-Type must be used,0,1
60,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints/{interfaceEndpointName},Content-Type must be used,0,1
61,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/applicationGateways/{applicationGatewayName}/stop,Content-Type must be used,0,1
62,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/expressRouteCircuits/{circuitName},Content-Type must be used,0,1
63,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/expressRouteCircuits/{circuitName}/authorizations,Content-Type must be used,0,1
64,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkSecurityGroups/{networkSecurityGroupName},Content-Type must be used,0,1
65,ApiManagementClient38,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName},Content-Type must be used,0,1
66,ApiManagementClient53,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/regeneratePrimaryKey,Content-Type must be used,0,1
67,ApiManagementClient56,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{accessName}/regenerateSecondaryKey,Content-Type must be used,0,1
68,ApiManagementClient60,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/tenant/{configurationName}/deploy,Content-Type must be used,0,1
69,ApplicationInsightsManagementClient42,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/microsoft.insights/components/{resourceName}/{scopePath}/item,Content-Type must be used,0,1
70,Postman API,/apis,Content-Type must be used,0,1
71,Postman API,/collections/fork/{collection_uid},Content-Type must be used,0,1
72,Postman API,/collections/merge,Content-Type must be used,0,1
73,Postman API,/webhooks,Content-Type must be used,0,1
74,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName},Content-Type must be used,0,1
75,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/solutions/{solutionName},Content-Type must be used,0,1
76,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/solutions/{solutionName}/cleanupData,Content-Type must be used,0,1
77,NPR Sponsorship Service,/v2/ads,Content-Type must be used,0,1
78,NPR Sponsorship Service,/v2/ads,Content-Type must be used,0,1
79,Handwrytten API,/auth/authorization ,Content-Type must be used,0,1
80,Handwrytten API,/auth/changePassword ,Content-Type must be used,0,1
81,Handwrytten API,/auth/logout  ,Content-Type must be used,0,1
82,Handwrytten API,/cards/list,Content-Type must be used,0,1
83,Compute Admin Client122,/subscriptions/{subscriptionId}/providers/Microsoft.Compute.Admin/locations/{location}/artifactTypes/platformImage/publishers/{publisher}/offers/{offer}/skus/{sku}/versions/{version},Content-Type must be used,0,1
84,OnSched API Utility,/{planId},Content-Type must be used,0,1
85,ContainerServiceClient162,	/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ContainerService/containerServices/{containerServiceName},Content-Type must be used,0,1
86,ContainerServiceClient162,	/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ContainerService/containerServices/{containerServiceName},Content-Type must be used,0,1
87,Amazon AppConfig,/applications/{ApplicationId}/configurationprofiles/{ConfigurationProfileId}/hostedconfigurationversions/{VersionNumber},Content-Type must be used,0,1
