,File name,Path,Rule,false-positive,true-positive
30,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/androidPolicies/{policyName}/groups/{groupId},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
31,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/flaggedUsers/{userName}/flaggedEnrolledApps,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
32,IntuneResourceManagementClient,/providers/Microsoft.Intune/locations/{hostName}/users/{userName}/devices/{deviceName}/wipe,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
33,NetworkManagementClient251,/subscriptions/{subscriptionId}/providers/Microsoft.Network/routeFilters,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
34,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
35,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
36,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName}/routeFilterRules,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
37,NetworkManagementClient251,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/routeFilters/{routeFilterName}/routeFilterRules/{ruleName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
38,Azure Media Services193,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Media/mediaServices/{accountName}/mediaGraphs,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
39,Azure Media Services193,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Media/mediaServices/{accountName}/mediaGraphs/{mediaGraphName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
40,Azure Media Services193,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Media/mediaServices/{accountName}/mediaGraphs/{mediaGraphName}/operationResults/{operationId},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
41,Azure Media Services193,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Media/mediaServices/{accountName}/mediaGraphs/{mediaGraphName}/operationResults/{operationId},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
42,Azure Media Services193,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Media/mediaServices/{accountName}/mediaGraphs/{mediaGraphName}/start,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
