java.exe,93.2058894567055,0.5826085500907524,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,97.25782036535293,0.6079092046076844,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,106.34883815472618,0.6653737346683534,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,117.18459673195895,0.7324754705610862,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,119.89353637626712,0.7493824296758982,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,121.89463162199196,0.7619371022859069,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,126.60084032608671,0.7912791657001561,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,132.38603346477876,0.8279627233834963,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,144.66426414074627,0.90446252848715,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,165.57437029349236,1.0355333105356421,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,191.05676864249315,1.1944156816230682,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,194.11389120718562,1.2133553020175956,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,203.67935605290657,1.2731633709654662,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,221.27598518309497,1.383166216691258,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,238.27572930691034,1.4902276819769902,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,268.9808714616748,1.6813934969187248,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,302.28016768259874,1.889251048016242,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,304.8092765878074,1.905057978673796,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,306.8333289491619,1.9177083059322622,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,310.4490746608445,1.940306716630278,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,337.4160331539012,2.1090415165087966,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,337.45812119922226,2.1091132574951392,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,337.45812119922226,2.1091132574951392,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,338.3037082915841,2.1143981768224003,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,342.8492171862707,2.1428076074141917,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,343.3848832176311,2.1461555201101943,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,343.3848832176311,2.1461555201101943,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,343.6297591176815,2.1476859944855096,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
java.exe,344.2955154709437,2.151846971693398,<bound method Process.cpu_percent of psutil.Process(pid=6920, name='java.exe', status='running', started='15:56:28')>
