java.exe,85.28568456444852,0.5330355285278032,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,85.8251767817472,0.53640735488592,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,85.8251767817472,0.53640735488592,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,90.05693842949417,0.5628558651843385,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,97.01677065124076,0.6065222122050549,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,102.20890496949812,0.6389969653562777,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,115.56229389412465,0.722336077824622,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,120.65877356392481,0.7541890757608729,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,121.33218228906357,0.7583261393066473,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,125.18897771485827,0.7824550243799786,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,129.42073936260525,0.8089274483405116,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,144.10564099375614,0.9011863567774905,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,159.57491074225615,0.99806060200253,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,186.42325747122587,1.1659823373691625,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,195.97724375913202,1.2283013408390349,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,200.8938926898326,1.2557781386083682,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,219.25575900767868,1.3704680621085632,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,230.84910240069254,1.4458200114307305,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,264.3014460591481,1.6527688433679046,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,290.17794155979254,1.8179644212535064,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,305.6510374942308,1.9103189843389428,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,307.6023923227579,1.922514952017237,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,310.46437940459765,1.9404023712787353,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,332.54529845446,2.082353869589235,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,336.9033242381705,2.1056457764885654,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,340.8213386389779,2.1301333664936117,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,343.2547928957292,2.145342455598308,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,341.93858493295807,2.137116155830988,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,341.9883253501558,2.1374270334384735,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,342.6158198440351,2.141564096984248,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,345.5619830165172,2.1597623938532324,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,349.0017241750384,2.18142817172879,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,355.20014539506565,2.220120477029732,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,362.4048535168628,2.265030334480392,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,370.9104648576778,2.3181904053604865,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,407.84846390591406,2.5491724677225345,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
java.exe,414.18462781971965,2.588749578521705,<bound method Process.cpu_percent of psutil.Process(pid=16836, name='java.exe', status='running', started='14:59:42')>
