java.exe,98.04601466864034,0.6129071599895736,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,108.02088140975822,0.6753696454321318,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,118.22531930717338,0.7390278139804052,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,120.47129045294867,0.7529933926551579,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,123.38301795198615,0.771191689524142,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,128.1504456310935,0.8010120261806774,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,134.97253515906172,0.8448457688361938,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,147.9050436304765,0.9250521915675645,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,176.1269911112918,1.1009371764182594,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,182.99882105645776,1.1438621999134324,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,192.9086426366247,1.2058224984515904,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,210.6965810637275,1.316853631648297,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,224.9223403822838,1.4059798503483025,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,262.25443658216375,1.6393054515975523,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,272.15277960451584,1.7010505271766814,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,309.23617371840703,1.9327260857400441,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,311.2449213360085,1.9452807583500529,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,312.5113888815819,1.953196180509887,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,311.83415397050493,1.9489634623156555,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,341.0432574233986,2.1315203588962413,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,341.0432574233986,2.1315203588962413,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,341.0432574233986,2.1315203588962413,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,342.5775579846523,2.1411814783904193,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,347.0044551152519,2.1687778444703243,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,348.584669907765,2.178654186923531,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,349.0055503609767,2.1812846897561045,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,352.020584880348,2.2002003964885177,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
java.exe,347.72760425758844,2.03041339547697,<bound method Process.cpu_percent of psutil.Process(pid=13512, name='java.exe', status='running', started='14:19:12')>
