java.exe,99.05612775634847,0.6192921077740925,<bound method Process.cpu_percent of psutil.Process(pid=11996, name='java.exe', status='running', started='14:44:41')>
java.exe,106.77354479387618,0.6682194604599554,<bound method Process.cpu_percent of psutil.Process(pid=11996, name='java.exe', status='running', started='14:44:41')>
