java.exe,85.76778399267288,0.5360486499542054,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,87.00364205074001,0.5438445038034679,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,91.16270616565951,0.5699582228322864,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,95.79239115098848,0.5987741856800208,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,108.30019298325325,0.6769001198074472,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,117.01241836473595,0.7313754421038283,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,118.77246389634863,0.7423518130142932,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,122.17776938142529,0.7636110586339081,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,126.54727372295066,0.7909682880926703,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,130.97034466761207,0.8185646541725754,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,150.4226739778703,0.9412895681431759,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,175.50332280335078,1.0970870768178569,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,184.30737664735238,1.1520645860186383,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,193.93023428214772,1.2122313598982235,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,211.77173931238656,1.3236451116887589,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,228.14398894232264,1.429415239220319,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,258.2866817641587,1.6144352429986777,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,281.30884255484,1.7628673437421534,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,303.69585647976544,1.898099102998534,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,305.8346944192687,1.9114668401204293,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,309.41600445750663,1.9341848191290165,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,305.18424280975967,1.9074015175609977,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,335.330761817534,2.095817261359587,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,335.330761817534,2.095817261359587,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,335.4876354410038,2.096797721506274,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,337.80247793366834,2.111265487085427,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,337.80247793366834,2.111265487085427,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,339.3712141683665,2.121070088552291,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,347.5822091919334,2.172388807449584,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,348.9749408734704,2.18109338045919,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,362.03371348084875,2.2639063923610196,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,367.51281174447774,2.2970985553756718,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,373.3362667425527,2.3333516671409544,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,373.55053315509684,2.33471474588147,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,384.6273414464418,2.4039208840402613,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,391.7631782213496,2.4485676912076637,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,393.62270458735776,2.4601897309952148,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,397.2843645302998,2.4830272783143736,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
java.exe,395.0269148267097,2.1543579062154,<bound method Process.cpu_percent of psutil.Process(pid=26516, name='java.exe', status='running', started='16:02:29')>
