java.exe,86.69372098973865,0.5418596698479808,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,91.27366555786986,0.5706995463578297,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,96.19031448857046,0.6013090338641369,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,108.25045256605551,0.6766848968484185,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,116.94354701784675,0.7309689098478852,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,118.87194473074412,0.7429974818913794,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,121.56557963129916,0.7597848726956198,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,124.70687828663394,0.7814028232469492,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,135.5388106779284,0.8471175667370526,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,154.50521437402404,0.9669011002675939,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,168.7654093660249,1.0548555495239986,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,118.91785896200359,0.7462019126146958,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,128.97690179376377,0.8065839094533098,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,140.02310059760242,0.8751443787350152,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,135.24419436068018,0.8453001284163656,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,139.09333741459835,0.8693333588412396,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,148.95724476350583,0.9311501754067116,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,165.71593917320905,1.0368007346277002,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,195.74767260283474,1.224212104617489,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,206.75943573322874,1.2923660416432512,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,215.75097268820647,1.3485870612739763,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,250.5233504953715,1.5657709405960718,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,251.88164650346388,1.5742602906466494,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,253.37385901939635,1.583586618871227,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,258.5583409657772,1.6159896310361073,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,258.5583409657772,1.6159896310361073,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,258.489469618888,1.6155591851180497,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,265.86635610790796,1.662764754131683,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,273.42689952196594,1.7091094313092012,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,279.15469987158366,1.7448125288458551,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,285.26129262909194,1.7830265609045104,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,312.2894700971612,1.9535070581173728,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,343.47288549421165,2.146705534338823,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,343.9970729677572,2.1499817060484827,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,343.9970729677572,2.1499817060484827,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,344.54804374287073,2.153425273392942,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,344.79291964292116,2.1549557477682573,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,344.79291964292116,2.1549557477682573,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,392.26058239332707,2.4516286399582943,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,405.7823234992384,2.5372156366653833,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,440.2026922000808,2.7514342218853054,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,448.9187437675018,2.805861716857458,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,461.92777595768234,2.8871681680460863,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,478.6749918095707,2.9923643676869034,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,514.3159138247272,3.2145701160530025,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
java.exe,523.5140648203726,3.2721063871000142,<bound method Process.cpu_percent of psutil.Process(pid=6848, name='java.exe', status='running', started='18:55:40')>
