java.exe,86.19631681776116,0.5387269801110073,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,90.30181432954461,0.5644819942081111,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,93.71477218649787,0.5858129808140689,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,99.35839644547326,0.6209899777842078,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,111.97715766994844,0.7001441993825492,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,119.99684339660091,0.7500041848908701,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,121.76454130009014,0.7611001241119064,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,124.3931310396943,0.7774809826602036,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,137.34094425486222,0.8592896207532326,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,161.9012317927355,1.01195443969094,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,166.4505668733604,1.041296503105189,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,173.5864036482683,1.0851063320985912,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,191.26720886909902,1.196065724308955,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,219.19836621860435,1.3701810981631917,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,225.50392064490362,1.409495158679105,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,234.72885494211698,1.467198825360917,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,250.79500969698998,1.567684033565216,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,261.15632121787496,1.6325857125434333,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,292.0298155539241,1.8251863472120256,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,289.42035674401137,1.8088772296500712,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,292.74148613844574,1.8296342883652859,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,294.6928409669728,1.8418302560435802,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,297.229602244058,1.8576850140253627,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,320.6764696738894,2.0042279354618087,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,321.16622147399033,2.0072888842124397,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,321.16622147399033,2.0072888842124397,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,322.36764385861284,2.0147977741163303,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,323.5958495448034,2.0224740596550213,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,333.5439329843533,2.0846495811522083,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,333.6204567031191,2.085127854394494,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,333.68550186407,2.0855343866504374,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,333.68550186407,2.0855343866504374,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,335.18536675187903,2.094980283185587,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,343.277750011359,2.145653333205794,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,362.7492102513086,2.267971714920451,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,394.79734367041243,2.467626879912763,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,400.6475819700553,2.504143041961303,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,415.9370209794558,2.613691528106923,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,419.9774733302883,2.624859208314302,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,419.9774733302883,2.624859208314302,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,419.9774733302883,2.624859208314302,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,427.9588971975579,2.674743107484737,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,430.1053875089377,2.6881586719308608,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,430.1053875089377,2.6881586719308608,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,430.1053875089377,2.6881586719308608,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,430.1053875089377,2.6881586719308608,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,443.36694797104525,2.7764957397810943,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,450.13929708181587,2.813370606761349,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,450.13929708181587,2.813370606761349,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,450.13929708181587,2.813370606761349,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,450.1737327552604,2.8135858297203775,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,467.4566146385091,2.9218190644497106,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,474.2940089102305,2.964528864985855,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,479.61623355038967,2.9977210280005067,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,496.906767805515,3.107412996118813,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
java.exe,531.1396533953813,3.3198141430180477,<bound method Process.cpu_percent of psutil.Process(pid=21916, name='java.exe', status='running', started='19:54:44')>
