title;x-apisguru-categories;openapiVer;swaggerUrl
ContainerServiceClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-containerService/2017-07-01/swagger.json
ContainerServiceClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-location/2019-08-01/swagger.json
ContainerServiceClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-managedClusters/2020-01-01/swagger.json
ContainerServiceClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservice-openShiftManagedClusters/2019-09-30-preview/swagger.json
ContainerServiceClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-containerService/2017-07-01/swagger.json
ContainerServiceClient6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-location/2017-09-30/swagger.json
ContainerServiceClient7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-managedClusters/2018-08-01-preview/swagger.json
ContainerServiceClient8;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/containerservices-openShiftManagedClusters/2018-09-30-preview/swagger.json
Cosmos DB;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cosmos-db/2019-12-12/swagger.json
Cosmos DB1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cosmos-db-privateEndpointConnection/2019-08-01-preview/swagger.json
Cosmos DB2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/cosmos-db-privateLinkResources/2019-08-01-preview/swagger.json
DataBoxEdgeManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/databoxedge/2019-08-01/swagger.json
DataBoxEdgeManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/edgegateway/2019-03-01/swagger.json
GuestConfiguration;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/guestconfiguration/2018-11-20/swagger.json
GuestConfiguration1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/guestconfiguration-guestconfiguration_NotImplemented/2018-06-30-preview/swagger.json
HDInsightManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-applications/2018-06-01-preview/swagger.json
HDInsightManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-capabilities/2015-03-01-preview/swagger.json
HDInsightManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-cluster/2018-06-01-preview/swagger.json
HDInsightManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-configurations/2018-06-01-preview/swagger.json
HDInsightManagementClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-extensions/2018-06-01-preview/swagger.json
HDInsightManagementClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-locations/2018-06-01-preview/swagger.json
HDInsightManagementClient6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-operations/2018-06-01-preview/swagger.json
HDInsightManagementClient7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/hdinsight-scriptActions/2018-06-01-preview/swagger.json
KeyVaultManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/azsadmin-KeyVault/2017-02-01-preview/swagger.json
KeyVaultManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/keyvault-providers/2019-09-01/swagger.json
KeyVaultManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/keyvault-secrets/2019-09-01/swagger.json
MariaDBManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mariadb/2018-06-01-preview/swagger.json
MariaDBManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mariadb-DataEncryptionKeys/2020-01-01-privatepreview/swagger.json
MariaDBManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mariadb-PerformanceRecommendations/2018-06-01/swagger.json
MariaDBManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mariadb-PrivateEndpointConnections/2018-06-01-privatepreview/swagger.json
MariaDBManagementClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mariadb-PrivateLinkResources/2018-06-01-privatepreview/swagger.json
MariaDBManagementClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mariadb-QueryPerformanceInsights/2018-06-01/swagger.json
Azure Media Services;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-AccountFilters/2018-07-01/swagger.json
Azure Media Services1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-Accounts/2018-07-01/swagger.json
Azure Media Services2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-Assets/2018-06-01-preview/swagger.json
Azure Media Services3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-AssetsAndAssetFilters/2018-07-01/swagger.json
Azure Media Services4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-ContentKeyPolicies/2018-07-01/swagger.json
Azure Media Services5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-Encoding/2018-07-01/swagger.json
Azure Media Services6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-MediaGraphs/2019-09-01-preview/swagger.json
Azure Media Services7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-StreamingPoliciesAndStreamingLocators/2018-07-01/swagger.json
Azure Media Services8;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mediaservices-streamingservice/2019-05-01-preview/swagger.json
Mixed Reality;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mixedreality/2019-02-28-preview/swagger.json
Mixed Reality1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mixedreality-proxy/2019-12-02-preview/swagger.json
Mixed Reality2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mixedreality-remote-rendering/2019-12-02-preview/swagger.json
Mixed Reality3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mixedreality-spatial-anchors/2019-12-02-preview/swagger.json
MonitorManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-activityLogs_API/2015-04-01/swagger.json
MonitorManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-alertRulesIncidents_API/2016-03-01/swagger.json
MonitorManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-alertRules_API/2016-03-01/swagger.json
MonitorManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-autoscale_API/2015-04-01/swagger.json
MonitorManagementClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-baseline_API/2018-09-01/swagger.json
MonitorManagementClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-calculateBaseline_API/2018-09-01/swagger.json
MonitorManagementClient6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-diagnosticsSettingsCategories_API/2017-05-01-preview/swagger.json
MonitorManagementClient7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-diagnosticsSettings_API/2017-05-01-preview/swagger.json
MonitorManagementClient8;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-eventCategories_API/2015-04-01/swagger.json
MonitorManagementClient9;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-logProfiles_API/2016-03-01/swagger.json
MonitorManagementClient10;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-metricAlert_API/2018-03-01/swagger.json
MonitorManagementClient11;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-metricBaselines_API/2019-03-01/swagger.json
MonitorManagementClient12;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-metricDefinitions_API/2018-01-01/swagger.json
MonitorManagementClient13;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-metricNamespaces_API/2017-12-01-preview/swagger.json
MonitorManagementClient14;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-metrics_API/2018-01-01/swagger.json
MonitorManagementClient15;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-operations_API/2015-04-01/swagger.json
MonitorManagementClient16;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-serviceDiagnosticsSettings_API/2016-09-01/swagger.json
MonitorManagementClient17;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-subscriptionDiagnosticsSettings_API/2017-05-01-preview/swagger.json
MonitorManagementClient18;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/monitor-tenantActivityLogs_API/2015-04-01/swagger.json
MySQLManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mysql/2017-12-01-preview/swagger.json
MySQLManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mysql-DataEncryptionKeys/2020-01-01-privatepreview/swagger.json
MySQLManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mysql-PerformanceRecommendations/2018-06-01/swagger.json
MySQLManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mysql-PrivateEndpointConnections/2018-06-01-privatepreview/swagger.json
MySQLManagementClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mysql-PrivateLinkResources/2018-06-01-privatepreview/swagger.json
MySQLManagementClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/mysql-QueryPerformanceInsights/2018-06-01/swagger.json
NetworkManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network/2016-06-01/swagger.json
NetworkManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-applicationGateway/2019-08-01/swagger.json
NetworkManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-applicationSecurityGroup/2019-08-01/swagger.json
NetworkManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-availableDelegations/2019-08-01/swagger.json
NetworkManagementClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-availableServiceAliases/2019-08-01/swagger.json
NetworkManagementClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-azureFirewall/2019-08-01/swagger.json
NetworkManagementClient6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-azureFirewallFqdnTag/2019-08-01/swagger.json
NetworkManagementClient7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-bastionHost/2019-08-01/swagger.json
NetworkManagementClient8;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-checkDnsAvailability/2019-08-01/swagger.json
NetworkManagementClient9;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-ddosCustomPolicy/2019-08-01/swagger.json
NetworkManagementClient10;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-ddosProtectionPlan/2019-08-01/swagger.json
NetworkManagementClient11;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-endpointService/2019-08-01/swagger.json
NetworkManagementClient12;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-expressRouteCircuit/2019-08-01/swagger.json
NetworkManagementClient13;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-expressRouteGateway/2019-08-01/swagger.json
NetworkManagementClient14;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-expressRoutePort/2019-08-01/swagger.json
NetworkManagementClient15;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-firewallPolicy/2019-08-01/swagger.json
NetworkManagementClient16;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-interfaceEndpoint/2019-02-01/swagger.json
NetworkManagementClient17;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-ipGroups/2019-11-01/swagger.json
NetworkManagementClient18;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-loadBalancer/2019-08-01/swagger.json
NetworkManagementClient19;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-natGateway/2019-08-01/swagger.json
NetworkManagementClient20;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-networkInterface/2018-01-01/swagger.json
NetworkManagementClient21;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-networkProfile/2019-08-01/swagger.json
NetworkManagementClient22;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-networkSecurityGroup/2019-08-01/swagger.json
NetworkManagementClient23;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-networkWatcher/2019-11-01/swagger.json
NetworkManagementClient24;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-networkWatcherConnectionMonitorV1/2019-06-01/swagger.json
NetworkManagementClient25;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-operation/2019-08-01/swagger.json
NetworkManagementClient26;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-privateEndpoint/2019-08-01/swagger.json
NetworkManagementClient27;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-privateLinkService/2019-08-01/swagger.json
NetworkManagementClient28;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-publicIpAddress/2019-08-01/swagger.json
NetworkManagementClient29;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-publicIpPrefix/2019-08-01/swagger.json
NetworkManagementClient30;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-routeFilter/2019-08-01/swagger.json
NetworkManagementClient31;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-routeTable/2019-08-01/swagger.json
NetworkManagementClient32;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-serviceCommunity/2019-08-01/swagger.json
NetworkManagementClient33;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-serviceEndpointPolicy/2019-08-01/swagger.json
NetworkManagementClient34;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-serviceTags/2019-08-01/swagger.json
NetworkManagementClient35;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-usage/2019-08-01/swagger.json
NetworkManagementClient36;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-virtualNetwork/2019-08-01/swagger.json
NetworkManagementClient37;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-virtualNetworkGateway/2019-08-01/swagger.json
NetworkManagementClient38;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-virtualNetworkTap/2019-08-01/swagger.json
NetworkManagementClient39;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-virtualRouter/2019-11-01/swagger.json
NetworkManagementClient40;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-vmssNetworkInterface/2018-10-01/swagger.json
NetworkManagementClient41;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/network-vmssPublicIpAddress/2018-10-01/swagger.json
Azure Log Analytics;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/operationalinsights-Clusters/2019-08-01-preview/swagger.json
Azure Log Analytics1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/operationalinsights-OperationalInsights/2019-08-01-preview/swagger.json
Azure Log Analytics2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/operationalinsights-swagger/2017-10-01/swagger.json
PostgreSQLManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/postgresql/2017-12-01-preview/swagger.json
PostgreSQLManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/postgresql-DataEncryptionKeys/2020-01-01-privatepreview/swagger.json
PostgreSQLManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/postgresql-PrivateEndpointConnections/2018-06-01-privatepreview/swagger.json
PostgreSQLManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/postgresql-PrivateLinkResources/2018-06-01-privatepreview/swagger.json
iotDpsClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/deviceprovisioningservices-iotdps/2018-01-22/swagger.json
iotDpsClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/provisioningservices-iotdps/2017-11-15/swagger.json
RecoveryServicesClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservices-registeredidentities/2016-06-01/swagger.json
RecoveryServicesClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservices-replicationusages/2016-06-01/swagger.json
RecoveryServicesClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservices-vaults/2016-06-01/swagger.json
RecoveryServicesClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservices-vaultusages/2016-06-01/swagger.json
RecoveryServicesBackupClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservices-backup/2016-12-01/swagger.json
RecoveryServicesBackupClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup/2016-06-01/swagger.json
RecoveryServicesBackupClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-backupManagement/2016-12-01/swagger.json
RecoveryServicesBackupClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-bms/2019-06-15/swagger.json
RecoveryServicesBackupClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-jobs/2017-07-01/swagger.json
RecoveryServicesBackupClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-operations/2016-08-10/swagger.json
RecoveryServicesBackupClient6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/recoveryservicesbackup-registeredIdentities/2016-06-01/swagger.json
Azure Reservation;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/reservations/2019-04-01/swagger.json
Azure Reservation1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/reservations-quota/2019-07-19-preview/swagger.json
Microsoft.ResourceHealth;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/resourcehealth/2017-07-01/swagger.json
Microsoft.ResourceHealth1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/resourcehealth-ResourceHealth/2018-07-01-preview/swagger.json
Management Groups;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/managementgroups-management/2019-11-01/swagger.json
Management Groups1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/resources-management/2017-08-31-preview/swagger.json
PolicyClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/resources-policy/2016-04-01/swagger.json
PolicyClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/resources-policyAssignments/2019-09-01/swagger.json
PolicyClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/resources-policyDefinitions/2019-09-01/swagger.json
PolicyClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/resources-policySetDefinitions/2019-09-01/swagger.json
Security Center;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security/2017-08-01-preview/swagger.json
Security Center1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-adaptiveNetworkHardenings/2015-06-01-preview/swagger.json
Security Center2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-advancedThreatProtectionSettings/2019-01-01/swagger.json
Security Center3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-alerts/2019-01-01/swagger.json
Security Center4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-allowedConnections/2015-06-01-preview/swagger.json
Security Center5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-applicationWhitelistings/2015-06-01-preview/swagger.json
Security Center6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-assessmentMetadata/2020-01-01/swagger.json
Security Center7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-assessments/2020-01-01/swagger.json
Security Center8;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-autoProvisioningSettings/2017-08-01-preview/swagger.json
Security Center9;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-automations/2019-01-01-preview/swagger.json
Security Center10;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-complianceResults/2017-08-01/swagger.json
Security Center11;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-compliances/2017-08-01-preview/swagger.json
Security Center12;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-deviceSecurityGroups/2019-08-01/swagger.json
Security Center13;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-discoveredSecuritySolutions/2015-06-01-preview/swagger.json
Security Center14;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-externalSecuritySolutions/2015-06-01-preview/swagger.json
Security Center15;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-informationProtectionPolicies/2017-08-01-preview/swagger.json
Security Center16;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-iotSecuritySolutionAnalytics/2019-08-01/swagger.json
Security Center17;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-iotSecuritySolutions/2019-08-01/swagger.json
Security Center18;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-jitNetworkAccessPolicies/2015-06-01-preview/swagger.json
Security Center19;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-locations/2015-06-01-preview/swagger.json
Security Center20;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-operations/2015-06-01-preview/swagger.json
Security Center21;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-pricings/2018-06-01/swagger.json
Security Center22;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-regulatoryCompliance/2019-01-01-preview/swagger.json
Security Center23;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-securityContacts/2017-08-01-preview/swagger.json
Security Center24;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-serverVulnerabilityAssessments/2019-01-01-preview/swagger.json
Security Center25;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-subAssessments/2019-01-01-preview/swagger.json
Security Center26;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-tasks/2015-06-01-preview/swagger.json
Security Center27;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-topologies/2015-06-01-preview/swagger.json
Security Center28;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/security-workspaceSettings/2017-08-01-preview/swagger.json
ServiceBusManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/servicebus/2017-04-01/swagger.json
ServiceBusManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/servicebus-servicebus-preview/2018-01-01-preview/swagger.json
ServiceFabricManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/servicefabric-application/2019-06-01-preview/swagger.json
ServiceFabricManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/servicefabric-cluster/2019-06-01-preview/swagger.json
SqlManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-DatabaseSchema/2018-06-01-preview/swagger.json
SqlManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-DatabaseSecurityAlertPolicies/2018-06-01-preview/swagger.json
SqlManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-FailoverDatabases/2018-06-01-preview/swagger.json
SqlManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-FailoverElasticPools/2018-06-01-preview/swagger.json
SqlManagementClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedBackupShortTermRetention/2017-03-01-preview/swagger.json
SqlManagementClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedDatabaseSchema/2018-06-01-preview/swagger.json
SqlManagementClient6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedDatabaseSecurityAlertPolicies/2017-03-01-preview/swagger.json
SqlManagementClient7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedInstanceEncryptionProtectors/2017-10-01-preview/swagger.json
SqlManagementClient8;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedInstanceKeys/2017-10-01-preview/swagger.json
SqlManagementClient9;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedInstanceTdeCertificates/2017-10-01-preview/swagger.json
SqlManagementClient10;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedInstanceVulnerabilityAssessments/2018-06-01-preview/swagger.json
SqlManagementClient11;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedRestorableDroppedDatabaseBackupShortTermRetenion/2017-03-01-preview/swagger.json
SqlManagementClient12;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ManagedServerSecurityAlertPolicy/2017-03-01-preview/swagger.json
SqlManagementClient13;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-PrivateEndpointConnections/2018-06-01-preview/swagger.json
SqlManagementClient14;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-PrivateLinkResources/2018-06-01-preview/swagger.json
SqlManagementClient15;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ServerAzureADAdministrators/2018-06-01-preview/swagger.json
SqlManagementClient16;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-ServerVulnerabilityAssessments/2018-06-01-preview/swagger.json
SqlManagementClient17;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-TdeCertificates/2017-10-01-preview/swagger.json
SqlManagementClient18;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-WorkloadClassifiers/2019-06-01-preview/swagger.json
SqlManagementClient19;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-WorkloadGroups/2019-06-01-preview/swagger.json
SqlManagementClient20;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-advisors/2015-05-01-preview/swagger.json
SqlManagementClient21;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-blobAuditing/2017-03-01-preview/swagger.json
SqlManagementClient22;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-blobAuditingPolicies/2015-05-01-preview/swagger.json
SqlManagementClient23;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-cancelOperations/2017-10-01-preview/swagger.json
SqlManagementClient24;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-cancelPoolOperations/2017-10-01-preview/swagger.json
SqlManagementClient25;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-capabilities/2018-06-01-preview/swagger.json
SqlManagementClient26;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-dataWarehouseUserActivities/2017-03-01-preview/swagger.json
SqlManagementClient27;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-databaseAutomaticTuning/2015-05-01-preview/swagger.json
SqlManagementClient28;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-databaseVulnerabilityAssessmentBaselines/2017-03-01-preview/swagger.json
SqlManagementClient29;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-databaseVulnerabilityAssessmentScans/2017-10-01-preview/swagger.json
SqlManagementClient30;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-databaseVulnerabilityAssessments/2017-03-01-preview/swagger.json
